user_id,event_id,event_type,event_sub_event,event_average_rating,adjusted_attendance_rate,clicks,user_encoded,event_encoded,event_type_encoded,event_sub_event_encoded
UQR5RRX,E06T100,Reload,Technical,3.46,0.799,207.3,3762,35,5,3
UQR5RRX,E05C100,Garba Night,Cultural,3.89,0.424,94.8,3762,24,1,2
U01CIAW,E09C100,Concerts,Cultural,3.93,0.729,105.8,3,48,0,2
UD8FAM8,E08R100,Webinar,Career,4.15,0.792,207.6,1891,46,8,0
UD8FAM8,E01M100,Sketching,Competition,3.55,0.567,111.3,1891,2,6,1
UD8FAM8,E11M142,Poster Making,Competition,3.73,0.365,71.7,1891,63,4,1
U9GMS7Z,E06R100,Webinar,Career,4.05,0.658,118.6,1309,34,8,0
UG5URQ9,E09C100,Garba Night,Cultural,3.32,0.593,88.9,2274,48,1,2
UG5URQ9,E10R100,Webinar,Career,3.46,0.614,35.6,2274,58,8,0
UG5URQ9,E08M100,Sketching,Competition,2.86,0.837,250.7,2274,44,6,1
UG5URQ9,E12M100,Sketching,Competition,4.59,0.795,257.4,2274,68,6,1
UK2RA8Y,E09C100,Concerts,Cultural,3.59,0.682,73.7,2831,48,0,2
UK2RA8Y,E04M100,Sketching,Competition,4.25,0.551,28.8,2831,20,6,1
UJBKUO6,E08M142,Poster Making,Competition,3.62,0.796,224.3,2727,45,4,1
UJBKUO6,E08C121,Poetry,Cultural,4.36,0.665,71.3,2727,43,3,2
UJBKUO6,E12M100,Sketching,Competition,4.07,0.419,124.1,2727,68,6,1
UPZIVEJ,E11T100,Nimbus,Technical,3.53,0.439,28.6,3677,65,2,3
UPZIVEJ,E01C100,Garba Night,Cultural,3.59,0.376,75.6,3677,0,1,2
UPZIVEJ,E12C100,Concerts,Cultural,3.7,0.875,239.9,3677,66,0,2
U6A1HW3,E04R100,Webinar,Career,4.07,0.605,243.3,883,22,8,0
U6A1HW3,E09R100,Webinar,Career,4.61,0.363,70.1,883,52,8,0
U6A1HW3,E12M142,Poster Making,Competition,4.7,0.402,107.4,883,69,4,1
U6A1HW3,E10C121,Poetry,Cultural,4.06,0.425,48.9,883,55,3,2
U6A1HW3,E11R100,Webinar,Career,3.16,0.631,31.5,883,64,8,0
UDNM3XE,E01R100,Webinar,Career,4.49,0.809,297.7,1950,4,8,0
UDNM3XE,E04T100,Speed,Technical,4.38,0.82,200.1,1950,23,7,3
UDNM3XE,E11M142,Poster Making,Competition,4.49,0.443,167.2,1950,63,4,1
U0NIASJ,E07T100,Reload,Technical,3.38,0.776,232.0,83,41,5,3
U0NIASJ,E03M100,Sketching,Competition,4.47,0.714,253.6,83,14,6,1
UEJXVZC,E11M142,Poster Making,Competition,3.87,0.732,243.9,2074,63,4,1
UEJXVZC,E10T100,Speed,Technical,3.88,0.607,14.8,2074,59,7,3
UEJXVZC,E11C121,Poetry,Cultural,3.21,0.714,64.2,2074,61,3,2
UEJXVZC,E04T100,Reload,Technical,4.38,0.54,199.9,2074,23,5,3
U862Q4Q,E07M100,Sketching,Competition,3.76,0.624,119.0,1124,38,6,1
UKO15HA,E03T100,Nimbus,Technical,3.37,0.827,294.9,2901,17,2,3
UKO15HA,E08C121,Poetry,Cultural,5.0,0.725,203.0,2901,43,3,2
U27PHG2,E07C121,Poetry,Cultural,3.28,0.805,287.4,334,37,3,2
U27PHG2,E09T100,Reload,Technical,3.61,0.669,68.4,334,53,5,3
U27PHG2,E06C121,Poetry,Cultural,4.02,0.7,260.5,334,31,3,2
U27PHG2,E12T100,Reload,Technical,4.51,0.474,103.2,334,71,5,3
U27PHG2,E11R100,Webinar,Career,3.76,0.941,297.0,334,64,8,0
U59VI5B,E05M100,Sketching,Competition,4.31,0.439,55.7,752,26,6,1
U59VI5B,E08C100,Garba Night,Cultural,4.82,0.645,159.7,752,42,1,2
U59VI5B,E11M100,Sketching,Competition,4.03,0.833,239.9,752,62,6,1
U59VI5B,E01C100,Garba Night,Cultural,4.14,0.522,135.5,752,0,1,2
U59VI5B,E03R100,Webinar,Career,3.34,0.455,145.7,752,16,8,0
U84L6CQ,E11T100,Speed,Technical,4.92,0.94,296.0,1122,65,7,3
U84L6CQ,E11M142,Poster Making,Competition,3.77,0.478,133.3,1122,63,4,1
U84L6CQ,E04R100,Webinar,Career,3.74,0.65,185.2,1122,22,8,0
U8CPPHR,E07M142,Poster Making,Competition,3.67,0.436,25.8,1147,39,4,1
UL5IEWR,E09C100,Concerts,Cultural,3.77,0.701,254.2,2969,48,0,2
UL5IEWR,E05C100,Garba Night,Cultural,4.76,0.762,198.0,2969,24,1,2
UMEZV2X,E06C100,Garba Night,Cultural,3.01,0.597,127.2,3149,30,1,2
UQF6XN8,E11C121,Poetry,Cultural,4.57,0.488,14.7,3732,61,3,2
UQF6XN8,E03C100,Concerts,Cultural,5.0,0.57,181.6,3732,12,0,2
UQF6XN8,E09T100,Speed,Technical,4.42,0.41,13.7,3732,53,7,3
UHUO0VP,E08T100,Speed,Technical,3.63,0.399,10.3,2514,47,7,3
UHUO0VP,E08M100,Sketching,Competition,3.55,0.556,188.7,2514,44,6,1
UHUO0VP,E11R100,Webinar,Career,3.71,0.554,64.8,2514,64,8,0
UHUO0VP,E01T100,Nimbus,Technical,3.82,0.709,65.6,2514,5,2,3
US1EZ2Q,E02R100,Webinar,Career,4.26,0.854,199.4,3917,10,8,0
UWML2YS,E03T100,Reload,Technical,3.99,0.429,25.6,4531,17,5,3
UWML2YS,E04C121,Poetry,Cultural,4.98,0.423,100.9,4531,19,3,2
UWML2YS,E11M100,Sketching,Competition,3.47,0.535,53.3,4531,62,6,1
UWML2YS,E08M142,Poster Making,Competition,3.86,0.643,178.3,4531,45,4,1
UFPA31G,E03M100,Sketching,Competition,3.87,0.556,201.9,2217,14,6,1
UFPA31G,E02T100,Reload,Technical,3.98,0.832,219.1,2217,11,5,3
UFPA31G,E03C100,Garba Night,Cultural,4.1,0.609,84.0,2217,12,1,2
UFPA31G,E02M142,Poster Making,Competition,4.04,0.51,35.9,2217,9,4,1
UFPA31G,E02R100,Webinar,Career,3.28,0.556,32.8,2217,10,8,0
UN07CZP,E03T100,Reload,Technical,4.31,0.471,133.6,3231,17,5,3
UN07CZP,E12C100,Garba Night,Cultural,4.09,0.865,284.3,3231,66,1,2
UN07CZP,E06T100,Nimbus,Technical,4.3,0.471,73.1,3231,35,2,3
UN07CZP,E03C100,Concerts,Cultural,3.99,0.665,84.5,3231,12,0,2
UV03KU6,E02T100,Nimbus,Technical,3.1,0.422,39.3,4302,11,2,3
UJYIHG6,E11M142,Poster Making,Competition,4.29,0.574,185.6,2810,63,4,1
UJYIHG6,E07C100,Concerts,Cultural,3.29,0.561,207.2,2810,36,0,2
UJYIHG6,E12C100,Garba Night,Cultural,4.03,0.781,196.5,2810,66,1,2
UJYIHG6,E04T100,Nimbus,Technical,4.07,0.888,259.7,2810,23,2,3
UWTY0XD,E08T100,Speed,Technical,3.62,0.65,151.1,4563,47,7,3
UWTY0XD,E12C121,Poetry,Cultural,4.67,0.565,49.0,4563,67,3,2
UWTY0XD,E06C100,Garba Night,Cultural,4.35,0.416,93.9,4563,30,1,2
UK2QWLO,E08T100,Nimbus,Technical,3.38,0.752,202.1,2830,47,2,3
UWGD5PJ,E07R100,Webinar,Career,3.89,0.807,187.8,4510,40,8,0
UWGD5PJ,E04R100,Webinar,Career,4.93,0.586,164.0,4510,22,8,0
U1MVY3K,E03R100,Webinar,Career,4.11,0.604,208.1,244,16,8,0
U1MVY3K,E08C100,Concerts,Cultural,4.49,0.814,194.8,244,42,0,2
U1MVY3K,E01M100,Sketching,Competition,3.28,0.692,265.6,244,2,6,1
UP86A1D,E05C100,Concerts,Cultural,3.62,0.666,179.9,3561,24,0,2
UP86A1D,E04M142,Poster Making,Competition,3.55,0.689,235.8,3561,21,4,1
UP86A1D,E01C100,Concerts,Cultural,3.67,0.607,82.1,3561,0,0,2
UIV4Q2E,E06C121,Poetry,Cultural,4.44,0.652,206.7,2667,31,3,2
UIV4Q2E,E02M100,Sketching,Competition,4.08,0.719,271.6,2667,8,6,1
UUL58KV,E12R100,Webinar,Career,4.4,0.739,121.9,4245,70,8,0
UUL58KV,E08T100,Speed,Technical,4.49,0.675,235.9,4245,47,7,3
US08TDF,E01C100,Garba Night,Cultural,4.15,0.568,220.2,3912,0,1,2
US08TDF,E03T100,Speed,Technical,3.99,0.641,27.3,3912,17,7,3
US08TDF,E08T100,Speed,Technical,2.92,0.517,178.6,3912,47,7,3
UJ0JK7C,E08M142,Poster Making,Competition,3.82,0.592,47.8,2687,45,4,1
UJ0JK7C,E09M100,Sketching,Competition,3.89,0.591,290.5,2687,50,6,1
UJ0JK7C,E08R100,Webinar,Career,4.06,0.733,245.3,2687,46,8,0
UJ0JK7C,E06R100,Webinar,Career,3.95,0.467,41.8,2687,34,8,0
U6P7VW7,E06M100,Sketching,Competition,4.07,0.499,45.3,952,32,6,1
U6P7VW7,E12M100,Sketching,Competition,3.35,0.563,182.4,952,68,6,1
U6P7VW7,E08R100,Webinar,Career,4.48,0.747,110.0,952,46,8,0
U6P7VW7,E07C121,Poetry,Cultural,3.64,0.598,20.1,952,37,3,2
U6P7VW7,E12C100,Concerts,Cultural,4.25,0.646,167.1,952,66,0,2
UB1QI7Y,E07T100,Nimbus,Technical,3.89,0.683,122.5,1568,41,2,3
UB1QI7Y,E11C100,Garba Night,Cultural,3.7,0.653,39.3,1568,60,1,2
UB1QI7Y,E10T100,Nimbus,Technical,4.44,0.682,242.6,1568,59,2,3
UB1QI7Y,E08C100,Garba Night,Cultural,4.12,0.849,275.4,1568,42,1,2
UB1QI7Y,E05T100,Reload,Technical,3.81,0.661,229.4,1568,29,5,3
UC7NPCJ,E03M100,Sketching,Competition,3.92,0.569,248.5,1730,14,6,1
UC7NPCJ,E10C100,Garba Night,Cultural,4.51,0.583,72.8,1730,54,1,2
UC7NPCJ,E01R100,Webinar,Career,3.0,0.737,86.4,1730,4,8,0
UAREF70,E01R100,Webinar,Career,3.83,0.455,70.5,1517,4,8,0
UGAILJP,E12R100,Webinar,Career,4.6,0.552,231.9,2294,70,8,0
UGAILJP,E08T100,Nimbus,Technical,3.52,0.83,284.9,2294,47,2,3
UGAILJP,E03C100,Garba Night,Cultural,4.29,0.698,217.9,2294,12,1,2
UGAILJP,E10C121,Poetry,Cultural,3.33,0.58,265.6,2294,55,3,2
UGAILJP,E06M100,Sketching,Competition,3.32,0.542,195.2,2294,32,6,1
U8TON3R,E03T100,Speed,Technical,4.57,0.76,122.4,1225,17,7,3
URRPJ6P,E05M142,Poster Making,Competition,4.2,0.688,133.5,3891,27,4,1
URRPJ6P,E10T100,Nimbus,Technical,3.74,0.373,31.8,3891,59,2,3
USQK7I3,E12C100,Concerts,Cultural,4.0,0.359,19.1,4005,66,0,2
USQK7I3,E02R100,Webinar,Career,4.49,0.769,211.7,4005,10,8,0
USQK7I3,E08R100,Webinar,Career,4.65,0.685,137.1,4005,46,8,0
USQK7I3,E05R100,Webinar,Career,4.52,0.481,170.1,4005,28,8,0
UM3YV0H,E05M100,Sketching,Competition,3.75,0.755,171.7,3107,26,6,1
UM3YV0H,E01M142,Poster Making,Competition,4.18,0.587,90.4,3107,3,4,1
UM3YV0H,E11T100,Speed,Technical,4.41,0.787,148.0,3107,65,7,3
UM3YV0H,E05C121,Poetry,Cultural,4.67,0.764,146.5,3107,25,3,2
UM3YV0H,E02T100,Nimbus,Technical,4.49,0.418,122.6,3107,11,2,3
US54LWF,E06R100,Webinar,Career,3.97,0.75,248.0,3928,34,8,0
US54LWF,E10T100,Speed,Technical,4.96,0.436,140.8,3928,59,7,3
US54LWF,E06C121,Poetry,Cultural,4.57,0.685,185.1,3928,31,3,2
US54LWF,E04M100,Sketching,Competition,3.77,0.57,269.7,3928,20,6,1
US54LWF,E01M100,Sketching,Competition,3.5,0.687,261.2,3928,2,6,1
UGSANBW,E02R100,Webinar,Career,3.54,0.645,268.2,2354,10,8,0
UGSANBW,E11C100,Garba Night,Cultural,3.65,0.501,88.3,2354,60,1,2
UGSANBW,E11R100,Webinar,Career,4.19,0.556,20.1,2354,64,8,0
UOC3CL4,E04T100,Nimbus,Technical,4.49,0.526,85.7,3431,23,2,3
UOC3CL4,E07R100,Webinar,Career,3.82,0.644,90.8,3431,40,8,0
U8Q3PJM,E08R100,Webinar,Career,5.0,0.868,273.7,1210,46,8,0
U8Q3PJM,E02R100,Webinar,Career,3.36,0.552,198.3,1210,10,8,0
US85THC,E01T100,Nimbus,Technical,3.47,0.564,33.7,3944,5,2,3
UCLJ0NM,E08M142,Poster Making,Competition,3.89,0.685,49.3,1786,45,4,1
UGJ7U09,E08C121,Poetry,Cultural,3.96,0.635,55.1,2317,43,3,2
UGJ7U09,E04M142,Poster Making,Competition,3.38,0.651,192.8,2317,21,4,1
UGJ7U09,E07R100,Webinar,Career,4.1,0.606,223.3,2317,40,8,0
URR1SN0,E03R100,Webinar,Career,4.2,0.881,259.3,3887,16,8,0
URR1SN0,E11M100,Sketching,Competition,4.19,0.891,282.8,3887,62,6,1
U2Y2LF3,E04T100,Nimbus,Technical,3.98,0.677,68.5,437,23,2,3
U2Y2LF3,E06M100,Sketching,Competition,4.25,0.443,99.8,437,32,6,1
U57WUTP,E03M100,Sketching,Competition,4.05,0.366,79.7,745,14,6,1
U57WUTP,E07R100,Webinar,Career,3.84,0.577,114.0,745,40,8,0
U57WUTP,E04R100,Webinar,Career,4.46,0.66,275.3,745,22,8,0
U57WUTP,E05T100,Reload,Technical,2.68,0.607,176.8,745,29,5,3
U5R1XGO,E08M142,Poster Making,Competition,3.79,0.523,224.1,826,45,4,1
UYBSIIF,E11T100,Speed,Technical,4.2,0.7,152.1,4762,65,7,3
UYBSIIF,E04M100,Sketching,Competition,4.38,0.576,18.4,4762,20,6,1
UYBSIIF,E07R100,Webinar,Career,4.12,0.39,28.6,4762,40,8,0
UYBSIIF,E04M100,Sketching,Competition,4.03,0.791,166.0,4762,20,6,1
UE2E5BS,E01R100,Webinar,Career,4.04,0.524,218.4,2000,4,8,0
UE2E5BS,E05M100,Sketching,Competition,3.49,0.408,72.4,2000,26,6,1
UE2E5BS,E11R100,Webinar,Career,4.09,0.77,219.4,2000,64,8,0
UE2E5BS,E07C100,Garba Night,Cultural,3.9,0.621,245.1,2000,36,1,2
UMRBJDF,E08T100,Speed,Technical,3.75,0.677,129.5,3201,47,7,3
UMRBJDF,E02C100,Concerts,Cultural,3.22,0.847,226.5,3201,6,0,2
UMRBJDF,E02C100,Concerts,Cultural,4.3,0.583,127.2,3201,6,0,2
UMRBJDF,E03R100,Webinar,Career,3.78,0.848,206.7,3201,16,8,0
UMRBJDF,E02C100,Garba Night,Cultural,4.89,0.761,231.6,3201,6,1,2
U71KI2P,E01T100,Nimbus,Technical,4.09,0.816,297.7,998,5,2,3
U71KI2P,E08M100,Sketching,Competition,4.16,0.594,110.2,998,44,6,1
U71KI2P,E05T100,Speed,Technical,3.71,0.634,129.2,998,29,7,3
U71KI2P,E05T100,Nimbus,Technical,3.75,0.54,58.0,998,29,2,3
U71KI2P,E07T100,Reload,Technical,4.32,0.586,69.2,998,41,5,3
UQSYLVD,E01T100,Nimbus,Technical,4.6,0.698,211.1,3765,5,2,3
UQSYLVD,E11T100,Nimbus,Technical,4.36,0.59,275.9,3765,65,2,3
UQSYLVD,E12R100,Webinar,Career,4.05,0.643,124.4,3765,70,8,0
U4LBMUH,E09C121,Poetry,Cultural,3.47,0.712,62.2,650,49,3,2
U4LBMUH,E08R100,Webinar,Career,3.56,0.548,92.7,650,46,8,0
U4LBMUH,E10M142,Poster Making,Competition,4.31,0.55,142.0,650,57,4,1
UB9OP8Q,E05T100,Reload,Technical,3.43,0.57,94.3,1599,29,5,3
UW8BMHK,E09R100,Webinar,Career,3.77,0.665,77.7,4482,52,8,0
UW8BMHK,E11T100,Speed,Technical,3.99,0.788,223.4,4482,65,7,3
UW8BMHK,E08T100,Reload,Technical,4.0,0.576,12.3,4482,47,5,3
UO4X0BN,E02C100,Garba Night,Cultural,3.7,0.638,166.4,3401,6,1,2
UO4X0BN,E04C100,Garba Night,Cultural,3.98,0.539,240.2,3401,18,1,2
UO4X0BN,E07C100,Concerts,Cultural,4.22,0.402,87.2,3401,36,0,2
UGIKH5N,E01T100,Nimbus,Technical,4.7,0.482,185.0,2314,5,2,3
U346WR8,E10R100,Webinar,Career,4.04,0.551,204.0,455,58,8,0
U346WR8,E07M100,Sketching,Competition,3.64,0.61,200.0,455,38,6,1
U346WR8,E08C100,Garba Night,Cultural,3.51,0.589,139.3,455,42,1,2
UTUV1TV,E07R100,Webinar,Career,4.08,0.727,110.5,4147,40,8,0
UTUV1TV,E01T100,Reload,Technical,4.11,0.601,252.4,4147,5,5,3
UTUV1TV,E04R100,Webinar,Career,4.1,0.669,229.9,4147,22,8,0
UTUV1TV,E04M142,Poster Making,Competition,3.8,0.46,103.2,4147,21,4,1
UOD40A0,E03T100,Speed,Technical,4.45,0.339,39.9,3435,17,7,3
UOD40A0,E01C100,Concerts,Cultural,4.09,0.386,30.8,3435,0,0,2
UOD40A0,E01R100,Webinar,Career,3.68,0.441,37.3,3435,4,8,0
UBHNYCK,E12R100,Webinar,Career,4.26,0.567,179.0,1627,70,8,0
UMNQ19G,E04T100,Nimbus,Technical,4.4,0.492,25.0,3185,23,2,3
UMNQ19G,E12R100,Webinar,Career,3.55,0.689,107.7,3185,70,8,0
UMNQ19G,E06M142,Poster Making,Competition,3.15,0.779,228.4,3185,33,4,1
UMNQ19G,E08T100,Speed,Technical,3.5,0.445,95.4,3185,47,7,3
UMNQ19G,E12R100,Webinar,Career,3.84,0.733,231.4,3185,70,8,0
U4KPO6S,E10R100,Webinar,Career,3.98,0.7,226.2,644,58,8,0
U4KPO6S,E05T100,Nimbus,Technical,4.03,0.676,81.3,644,29,2,3
UI1EAKE,E09T100,Speed,Technical,4.53,0.534,221.4,2545,53,7,3
UI1EAKE,E02R100,Webinar,Career,4.94,0.56,226.9,2545,10,8,0
UI1EAKE,E06C121,Poetry,Cultural,3.29,0.693,125.3,2545,31,3,2
UI1EAKE,E07M142,Poster Making,Competition,3.4,0.672,71.0,2545,39,4,1
UM7SUG6,E11T100,Reload,Technical,4.39,0.793,161.2,3123,65,5,3
UM7SUG6,E08T100,Nimbus,Technical,3.18,0.865,277.2,3123,47,2,3
UM7SUG6,E03C100,Concerts,Cultural,3.81,0.577,195.5,3123,12,0,2
UM7SUG6,E07T100,Nimbus,Technical,3.7,0.437,60.1,3123,41,2,3
UM7SUG6,E07T100,Speed,Technical,3.59,0.639,208.0,3123,41,7,3
U8TWJ0F,E03R100,Webinar,Career,3.44,0.415,133.9,1227,16,8,0
UQZB344,E03M100,Sketching,Competition,4.77,0.681,181.5,3783,14,6,1
UQZB344,E11T100,Speed,Technical,4.62,0.885,222.9,3783,65,7,3
UQZB344,E06T100,Nimbus,Technical,4.48,0.82,159.3,3783,35,2,3
UQZB344,E08M142,Poster Making,Competition,3.94,0.594,246.1,3783,45,4,1
UQBODVZ,E05M100,Sketching,Competition,4.21,0.742,219.4,3717,26,6,1
UQBODVZ,E09M100,Sketching,Competition,3.89,0.514,188.4,3717,50,6,1
UQBODVZ,E01R100,Webinar,Career,4.67,0.549,53.7,3717,4,8,0
UOHRQW8,E11C121,Poetry,Cultural,4.02,0.853,252.4,3454,61,3,2
UOHRQW8,E10T100,Speed,Technical,4.09,0.813,281.4,3454,59,7,3
UOHRQW8,E03C100,Garba Night,Cultural,3.92,0.356,49.7,3454,12,1,2
UOHRQW8,E07M142,Poster Making,Competition,3.85,0.546,151.6,3454,39,4,1
U85GEFU,E10C100,Garba Night,Cultural,3.61,0.561,85.1,1123,54,1,2
U85GEFU,E09T100,Speed,Technical,3.84,0.667,228.8,1123,53,7,3
U85GEFU,E08R100,Webinar,Career,3.42,0.875,219.3,1123,46,8,0
U10QN6L,E09R100,Webinar,Career,4.78,0.42,50.9,140,52,8,0
U10QN6L,E04R100,Webinar,Career,3.71,0.599,264.3,140,22,8,0
U31PJ20,E08C121,Poetry,Cultural,3.79,0.698,62.5,447,43,3,2
U31PJ20,E02M100,Sketching,Competition,3.39,0.736,241.2,447,8,6,1
U31PJ20,E06T100,Speed,Technical,4.1,0.725,142.5,447,35,7,3
U31PJ20,E10T100,Nimbus,Technical,3.94,0.421,105.2,447,59,2,3
U31PJ20,E03C121,Poetry,Cultural,3.66,0.418,55.9,447,13,3,2
UVQV3X2,E06R100,Webinar,Career,3.82,0.708,58.6,4415,34,8,0
UFKHVIP,E11R100,Webinar,Career,4.91,0.696,201.9,2199,64,8,0
UFKHVIP,E06T100,Reload,Technical,4.13,0.557,169.6,2199,35,5,3
UFKHVIP,E02C100,Garba Night,Cultural,4.48,0.646,45.4,2199,6,1,2
UO2RDYV,E08C100,Garba Night,Cultural,4.51,0.356,42.7,3393,42,1,2
UO2RDYV,E12C121,Poetry,Cultural,4.1,0.365,31.0,3393,67,3,2
UO2RDYV,E08R100,Webinar,Career,4.28,0.678,225.7,3393,46,8,0
UUTW3E6,E06C121,Poetry,Cultural,4.42,0.55,216.4,4278,31,3,2
UUTW3E6,E03T100,Reload,Technical,4.0,0.507,26.9,4278,17,5,3
UH12K5N,E09T100,Speed,Technical,4.24,0.707,172.5,2396,53,7,3
UH12K5N,E01R100,Webinar,Career,3.37,0.347,34.6,2396,4,8,0
UH12K5N,E02T100,Reload,Technical,4.54,0.873,272.1,2396,11,5,3
UFVJMM7,E02R100,Webinar,Career,3.93,0.741,273.1,2241,10,8,0
UFVJMM7,E12C100,Concerts,Cultural,4.97,0.644,212.5,2241,66,0,2
UFVJMM7,E11M100,Sketching,Competition,4.82,0.803,278.6,2241,62,6,1
UFVJMM7,E10C100,Concerts,Cultural,3.96,0.782,245.3,2241,54,0,2
UFVJMM7,E05C121,Poetry,Cultural,3.2,0.732,250.3,2241,25,3,2
UWLGT9B,E12M100,Sketching,Competition,3.31,0.696,175.2,4527,68,6,1
UWLGT9B,E11T100,Nimbus,Technical,5.0,0.638,98.8,4527,65,2,3
UWLGT9B,E10T100,Nimbus,Technical,3.56,0.352,73.2,4527,59,2,3
UWLGT9B,E10R100,Webinar,Career,3.66,0.644,104.9,4527,58,8,0
U8ALA68,E03R100,Webinar,Career,3.45,0.567,192.3,1135,16,8,0
U8ALA68,E08M100,Sketching,Competition,4.37,0.556,60.1,1135,44,6,1
ULLFZBJ,E09T100,Nimbus,Technical,4.88,0.589,85.0,3029,53,2,3
UA69K5B,E11R100,Webinar,Career,3.51,0.574,145.7,1422,64,8,0
UA69K5B,E09R100,Webinar,Career,3.88,0.413,77.6,1422,52,8,0
UA69K5B,E06R100,Webinar,Career,4.85,0.534,180.7,1422,34,8,0
UA69K5B,E10C100,Garba Night,Cultural,3.66,0.837,277.7,1422,54,1,2
U8OIUPR,E12M142,Poster Making,Competition,2.94,0.714,226.9,1203,69,4,1
U8OIUPR,E09C100,Garba Night,Cultural,3.99,0.578,203.3,1203,48,1,2
U8OIUPR,E12R100,Webinar,Career,3.41,0.686,179.0,1203,70,8,0
U8OIUPR,E04C100,Concerts,Cultural,4.14,0.776,151.5,1203,18,0,2
UAL0YOS,E11T100,Nimbus,Technical,4.88,0.434,64.1,1490,65,2,3
UAL0YOS,E08T100,Nimbus,Technical,4.7,0.703,269.5,1490,47,2,3
UAL0YOS,E02M142,Poster Making,Competition,3.4,0.404,82.1,1490,9,4,1
UAL0YOS,E07M142,Poster Making,Competition,4.02,0.538,36.5,1490,39,4,1
UAL0YOS,E07C100,Garba Night,Cultural,4.48,0.883,227.5,1490,36,1,2
UXYUBQ4,E05T100,Reload,Technical,2.83,0.571,60.9,4713,29,5,3
U7KQNT4,E11R100,Webinar,Career,3.86,0.455,117.8,1059,64,8,0
U7KQNT4,E11M142,Poster Making,Competition,4.2,0.351,18.2,1059,63,4,1
U7KQNT4,E11C121,Poetry,Cultural,3.67,0.447,49.7,1059,61,3,2
UYRHRNM,E05R100,Webinar,Career,3.82,0.416,60.2,4823,28,8,0
UYRHRNM,E11R100,Webinar,Career,4.09,0.443,25.8,4823,64,8,0
UYRHRNM,E05R100,Webinar,Career,4.24,0.785,200.4,4823,28,8,0
U0QXL35,E11M100,Sketching,Competition,3.86,0.629,252.7,95,62,6,1
U0QXL35,E09C100,Garba Night,Cultural,4.13,0.672,118.3,95,48,1,2
U0QXL35,E02C121,Poetry,Cultural,3.45,0.766,263.6,95,7,3,2
U0QXL35,E08R100,Webinar,Career,3.44,0.638,71.9,95,46,8,0
U0QXL35,E02M142,Poster Making,Competition,4.31,0.406,104.4,95,9,4,1
UB4K6AK,E11T100,Reload,Technical,4.12,0.703,53.7,1581,65,5,3
UB4K6AK,E11T100,Reload,Technical,4.0,0.837,190.0,1581,65,5,3
UQRPN4G,E11C100,Garba Night,Cultural,3.82,0.448,131.8,3764,60,1,2
UQRPN4G,E01C121,Poetry,Cultural,3.56,0.66,187.9,3764,1,3,2
UQRPN4G,E07C100,Concerts,Cultural,4.24,0.684,230.9,3764,36,0,2
UR3LQBR,E04R100,Webinar,Career,4.64,0.472,168.3,3797,22,8,0
UR3LQBR,E05R100,Webinar,Career,3.97,0.769,192.0,3797,28,8,0
UR3LQBR,E07R100,Webinar,Career,3.32,0.708,281.2,3797,40,8,0
UXGFBDS,E01C121,Poetry,Cultural,4.3,0.566,96.7,4642,1,3,2
UXGFBDS,E05T100,Reload,Technical,4.1,0.598,114.2,4642,29,5,3
UXGFBDS,E06T100,Nimbus,Technical,3.72,0.824,218.1,4642,35,2,3
UXGFBDS,E10M100,Sketching,Competition,3.29,0.771,187.3,4642,56,6,1
UV6OZ2L,E02T100,Nimbus,Technical,3.18,0.558,61.8,4333,11,2,3
UCVSKDL,E07R100,Webinar,Career,4.01,0.519,119.1,1832,40,8,0
UCVSKDL,E11C121,Poetry,Cultural,3.06,0.553,145.7,1832,61,3,2
UCVSKDL,E10T100,Reload,Technical,4.55,0.784,131.6,1832,59,5,3
UCVSKDL,E12C121,Poetry,Cultural,3.75,0.614,61.7,1832,67,3,2
UCVSKDL,E08T100,Reload,Technical,4.54,0.613,278.1,1832,47,5,3
U4C90BW,E04T100,Reload,Technical,4.2,0.88,231.1,619,23,5,3
U4C90BW,E05M100,Sketching,Competition,3.63,0.753,149.6,619,26,6,1
U4C90BW,E01T100,Reload,Technical,3.89,0.841,207.2,619,5,5,3
U4C90BW,E06M142,Poster Making,Competition,3.26,0.864,270.2,619,33,4,1
U4C90BW,E06T100,Nimbus,Technical,3.71,0.447,49.5,619,35,2,3
UT0XU42,E09T100,Nimbus,Technical,4.29,0.446,82.6,4039,53,2,3
UJO4RXW,E12M100,Sketching,Competition,4.33,0.709,167.4,2765,68,6,1
UJO4RXW,E06T100,Speed,Technical,4.21,0.8,241.7,2765,35,7,3
UJO4RXW,E01M142,Poster Making,Competition,3.5,0.536,20.5,2765,3,4,1
UJO4RXW,E09C121,Poetry,Cultural,4.17,0.596,295.4,2765,49,3,2
UJO4RXW,E08T100,Nimbus,Technical,4.32,0.626,141.9,2765,47,2,3
UC54YL2,E06M142,Poster Making,Competition,4.72,0.507,114.2,1722,33,4,1
UC54YL2,E08C100,Garba Night,Cultural,4.52,0.662,94.9,1722,42,1,2
UHYNC6Y,E08M100,Sketching,Competition,3.59,0.71,60.6,2527,44,6,1
UHYNC6Y,E03R100,Webinar,Career,4.54,0.588,239.6,2527,16,8,0
UHYNC6Y,E01M142,Poster Making,Competition,3.25,0.707,287.1,2527,3,4,1
UHYNC6Y,E09M100,Sketching,Competition,4.25,0.558,130.0,2527,50,6,1
UHYNC6Y,E01C100,Concerts,Cultural,4.11,0.58,286.2,2527,0,0,2
U4BZWGT,E03C100,Concerts,Cultural,4.47,0.618,248.9,617,12,0,2
